timestamp,temperature,occupancy,hvac_load,solar_output,tariff,load
2025-02-08 23:00:00,26.87,6,91.47,0.0,8,291.33
2025-02-09 00:00:00,26.68,8,92.13,0.0,8,262.28
2025-02-09 01:00:00,29.87,5,125.88,0.0,8,303.42
2025-02-09 02:00:00,29.57,21,146.29,0.0,8,334.45
2025-02-09 03:00:00,31.59,14,160.05,0.0,8,339.05
2025-02-09 04:00:00,33.02,14,177.2,0.0,8,350.19
2025-02-09 05:00:00,30.58,10,141.99,0.0,8,322.45
2025-02-09 06:00:00,30.7,19,156.94,0.0,8,342.83
2025-02-09 07:00:00,31.17,13,153.59,31.06,8,305.5
2025-02-09 08:00:00,31.73,13,160.21,60.0,8,313.34
2025-02-09 09:00:00,31.75,12,158.96,84.85,8,318.36
2025-02-09 10:00:00,31.09,19,161.57,103.92,8,357.26
2025-02-09 11:00:00,27.12,9,98.92,115.91,8,256.56
2025-02-09 12:00:00,25.54,5,73.98,120.0,18,205.82
2025-02-09 13:00:00,24.84,20,88.03,115.91,18,281.62
2025-02-09 14:00:00,25.65,23,102.33,103.92,18,293.33
2025-02-09 15:00:00,20.72,18,35.68,84.85,18,220.86
2025-02-09 16:00:00,23.17,18,64.98,60.0,18,213.66
2025-02-09 17:00:00,23.64,21,75.14,31.06,8,255.85
2025-02-09 18:00:00,22.23,11,43.27,0.0,8,226.77
2025-02-09 19:00:00,20.99,51,88.4,0.0,8,319.68
2025-02-09 20:00:00,22.04,55,106.97,0.0,8,387.41
2025-02-09 21:00:00,24.71,55,139.03,0.0,8,383.77
2025-02-09 22:00:00,29.39,40,172.69,0.0,8,401.9
2025-02-09 23:00:00,24.88,15,81.08,0.0,8,273.97
2025-02-10 00:00:00,25.06,11,77.25,0.0,8,255.66
2025-02-10 01:00:00,28.27,8,111.28,0.0,8,266.93
2025-02-10 02:00:00,28.48,7,112.24,0.0,8,262.72
2025-02-10 03:00:00,33.16,5,165.41,0.0,8,310.14
2025-02-10 04:00:00,33.56,22,195.74,0.0,8,391.02
2025-02-10 05:00:00,32.03,24,180.4,0.0,8,380.87
2025-02-10 06:00:00,34.04,5,175.97,0.0,8,332.38
2025-02-10 07:00:00,30.2,14,143.42,31.06,8,309.04
2025-02-10 08:00:00,28.11,83,221.86,60.0,8,545.85
2025-02-10 09:00:00,29.53,91,250.9,84.85,8,597.98
2025-02-10 10:00:00,30.34,98,271.11,103.92,8,626.2
2025-02-10 11:00:00,27.19,68,188.24,115.91,8,457.85
2025-02-10 12:00:00,27.46,64,185.55,120.0,18,431.2
2025-02-10 13:00:00,27.09,82,208.06,115.91,18,529.3
2025-02-10 14:00:00,20.95,81,132.95,103.92,18,429.12
2025-02-10 15:00:00,22.91,82,157.96,84.85,18,444.42
2025-02-10 16:00:00,23.5,82,165.04,60.0,18,465.26
2025-02-10 17:00:00,24.56,80,174.75,31.06,8,477.75
2025-02-10 18:00:00,23.46,77,157.06,0.0,8,474.84
2025-02-10 19:00:00,22.73,59,121.28,0.0,8,361.7
2025-02-10 20:00:00,22.25,39,85.48,0.0,8,319.85
2025-02-10 21:00:00,25.14,31,108.21,0.0,8,347.72
2025-02-10 22:00:00,28.14,43,162.18,0.0,8,404.68
2025-02-10 23:00:00,24.94,23,93.82,0.0,8,279.91
2025-02-11 00:00:00,28.8,12,123.58,0.0,8,285.73
2025-02-11 01:00:00,28.24,5,106.33,0.0,8,269.66
2025-02-11 02:00:00,31.51,14,159.15,0.0,8,302.19
2025-02-11 03:00:00,32.77,22,186.24,0.0,8,372.48
2025-02-11 04:00:00,32.13,5,153.0,0.0,8,283.63
2025-02-11 05:00:00,32.65,17,177.34,0.0,8,394.62
2025-02-11 06:00:00,31.94,11,159.74,0.0,8,360.71
2025-02-11 07:00:00,32.48,11,166.26,31.06,8,326.17
2025-02-11 08:00:00,31.77,62,234.21,60.0,8,501.84
2025-02-11 09:00:00,30.59,60,217.11,84.85,8,465.39
2025-02-11 10:00:00,29.43,74,224.18,103.92,8,510.7
2025-02-11 11:00:00,27.9,85,222.3,115.91,8,547.76
2025-02-11 12:00:00,27.42,60,179.05,120.0,18,475.43
2025-02-11 13:00:00,27.3,66,186.62,115.91,18,467.13
2025-02-11 14:00:00,22.52,61,121.75,103.92,18,390.71
2025-02-11 15:00:00,22.84,70,139.1,84.85,18,391.16
2025-02-11 16:00:00,22.39,99,177.22,60.0,18,514.74
2025-02-11 17:00:00,20.16,99,150.46,31.06,8,497.15
2025-02-11 18:00:00,21.09,61,104.58,0.0,8,379.75
2025-02-11 19:00:00,22.61,49,104.81,0.0,8,352.93
2025-02-11 20:00:00,21.05,51,89.14,0.0,8,330.81
2025-02-11 21:00:00,24.52,52,132.26,0.0,8,408.6
2025-02-11 22:00:00,23.59,49,116.61,0.0,8,331.53
2025-02-11 23:00:00,25.51,15,88.62,0.0,8,262.69
2025-02-12 00:00:00,27.47,13,109.18,0.0,8,289.77
2025-02-12 01:00:00,28.7,8,116.36,0.0,8,305.06
2025-02-12 02:00:00,30.19,9,135.73,0.0,8,325.57
2025-02-12 03:00:00,27.29,24,123.45,0.0,8,326.02
2025-02-12 04:00:00,31.94,16,167.34,0.0,8,336.42
2025-02-12 05:00:00,30.75,13,148.48,0.0,8,332.42
2025-02-12 06:00:00,30.28,21,154.82,0.0,8,322.67
2025-02-12 07:00:00,32.79,8,165.46,31.06,8,309.47
2025-02-12 08:00:00,31.54,71,244.93,60.0,8,554.37
2025-02-12 09:00:00,33.25,75,271.49,84.85,8,568.22
2025-02-12 10:00:00,28.55,99,251.15,103.92,8,584.03
2025-02-12 11:00:00,29.84,89,251.64,115.91,8,583.92
2025-02-12 12:00:00,27.02,74,195.28,120.0,18,506.82
2025-02-12 13:00:00,28.82,71,212.36,115.91,18,525.68
2025-02-12 14:00:00,21.77,91,157.77,103.92,18,458.67
2025-02-12 15:00:00,25.79,62,162.49,84.85,18,404.0
2025-02-12 16:00:00,22.93,60,125.13,60.0,18,403.43
2025-02-12 17:00:00,24.12,80,169.4,31.06,8,481.11
2025-02-12 18:00:00,20.48,95,148.26,0.0,8,498.78
2025-02-12 19:00:00,23.09,52,115.1,0.0,8,377.02
2025-02-12 20:00:00,23.78,30,90.35,0.0,8,312.59
2025-02-12 21:00:00,22.77,51,109.79,0.0,8,360.8
2025-02-12 22:00:00,25.02,53,139.79,0.0,8,372.32
2025-02-12 23:00:00,26.27,18,102.18,0.0,8,295.24
2025-02-13 00:00:00,26.51,11,94.57,0.0,8,277.55
2025-02-13 01:00:00,27.59,10,106.08,0.0,8,285.75
2025-02-13 02:00:00,31.24,14,155.91,0.0,8,321.74
2025-02-13 03:00:00,30.52,19,154.69,0.0,8,339.83
2025-02-13 04:00:00,29.72,7,127.09,0.0,8,273.69
2025-02-13 05:00:00,31.77,23,175.75,0.0,8,369.73
2025-02-13 06:00:00,31.71,20,170.57,0.0,8,360.01
2025-02-13 07:00:00,30.28,19,151.88,31.06,8,356.58
2025-02-13 08:00:00,31.02,62,225.28,60.0,8,499.35
2025-02-13 09:00:00,31.99,69,247.33,84.85,8,540.29
2025-02-13 10:00:00,28.5,88,234.01,103.92,8,557.48
2025-02-13 11:00:00,27.77,69,196.7,115.91,8,508.15
2025-02-13 12:00:00,27.35,78,205.21,120.0,18,495.13
2025-02-13 13:00:00,25.23,93,202.31,115.91,18,552.69
2025-02-13 14:00:00,25.05,64,156.62,103.92,18,403.12
2025-02-13 15:00:00,25.14,79,180.21,84.85,18,496.45
2025-02-13 16:00:00,22.68,91,168.66,60.0,18,511.39
2025-02-13 17:00:00,25.1,77,176.72,31.06,8,473.13
2025-02-13 18:00:00,21.22,84,140.65,0.0,8,460.95
2025-02-13 19:00:00,20.2,48,74.43,0.0,8,333.45
2025-02-13 20:00:00,23.8,30,90.54,0.0,8,309.53
2025-02-13 21:00:00,24.31,51,128.21,0.0,8,367.01
2025-02-13 22:00:00,22.52,43,94.73,0.0,8,364.27
2025-02-13 23:00:00,26.49,15,100.39,0.0,8,300.35
2025-02-14 00:00:00,24.01,24,84.12,0.0,8,251.37
2025-02-14 01:00:00,28.36,17,125.81,0.0,8,318.18
2025-02-14 02:00:00,29.86,10,133.34,0.0,8,286.08
2025-02-14 03:00:00,29.56,15,137.27,0.0,8,320.56
2025-02-14 04:00:00,28.72,24,140.66,0.0,8,355.35
2025-02-14 05:00:00,31.72,21,172.12,0.0,8,357.35
2025-02-14 06:00:00,33.4,20,190.77,0.0,8,384.69
2025-02-14 07:00:00,33.08,20,186.97,31.06,8,401.63
2025-02-14 08:00:00,32.27,83,271.79,60.0,8,575.73
2025-02-14 09:00:00,29.63,76,229.57,84.85,8,522.02
2025-02-14 10:00:00,29.93,67,219.7,103.92,8,504.82
2025-02-14 11:00:00,27.76,71,199.66,115.91,8,478.7
2025-02-14 12:00:00,27.51,89,223.68,120.0,18,556.3
2025-02-14 13:00:00,26.45,93,216.86,115.91,18,525.17
2025-02-14 14:00:00,24.23,97,196.32,103.92,18,517.09
2025-02-14 15:00:00,25.31,96,207.75,84.85,18,511.69
2025-02-14 16:00:00,20.12,99,149.9,60.0,18,490.96
2025-02-14 17:00:00,22.99,88,167.82,31.06,8,475.55
2025-02-14 18:00:00,21.27,98,162.23,0.0,8,502.95
2025-02-14 19:00:00,20.05,42,63.57,0.0,8,278.08
2025-02-14 20:00:00,22.1,35,77.71,0.0,8,302.69
2025-02-14 21:00:00,23.42,52,119.01,0.0,8,360.28
2025-02-14 22:00:00,25.78,59,157.82,0.0,8,448.33
2025-02-14 23:00:00,26.06,12,90.73,0.0,8,248.78
2025-02-15 00:00:00,25.38,16,88.56,0.0,8,253.67
2025-02-15 01:00:00,28.15,21,129.31,0.0,8,294.67
2025-02-15 02:00:00,29.97,14,140.63,0.0,8,318.07
2025-02-15 03:00:00,28.76,17,130.58,0.0,8,279.75
2025-02-15 04:00:00,32.27,16,171.3,0.0,8,322.71
2025-02-15 05:00:00,32.55,19,179.13,0.0,8,372.66
2025-02-15 06:00:00,34.28,12,189.3,0.0,8,368.67
2025-02-15 07:00:00,30.05,22,153.64,31.06,8,340.15
2025-02-15 08:00:00,34.49,16,197.87,60.0,8,373.97
2025-02-15 09:00:00,32.41,11,165.37,84.85,8,336.44
2025-02-15 10:00:00,29.81,20,147.69,103.92,8,333.76
2025-02-15 11:00:00,27.5,12,108.06,115.91,8,252.59
2025-02-15 12:00:00,27.39,18,115.72,120.0,18,282.89
2025-02-15 13:00:00,23.86,11,62.77,115.91,18,244.68
2025-02-15 14:00:00,24.64,10,70.72,103.92,18,243.27
2025-02-15 15:00:00,23.81,7,56.26,84.85,18,216.96
2025-02-15 16:00:00,23.33,10,54.99,60.0,18,218.54
2025-02-15 17:00:00,22.27,10,42.26,31.06,8,218.94
2025-02-15 18:00:00,23.83,7,56.42,0.0,8,212.73
2025-02-15 19:00:00,21.71,56,104.56,0.0,8,377.64
2025-02-15 20:00:00,23.27,59,127.77,0.0,8,402.79
2025-02-15 21:00:00,23.67,49,117.51,0.0,8,340.48
2025-02-15 22:00:00,23.24,42,101.91,0.0,8,322.61
2025-02-15 23:00:00,27.73,21,124.26,0.0,8,341.18
2025-02-16 00:00:00,29.03,8,120.37,0.0,8,296.71
2025-02-16 01:00:00,25.16,21,93.46,0.0,8,276.69
2025-02-16 02:00:00,28.0,17,121.5,0.0,8,293.75
2025-02-16 03:00:00,30.75,19,157.48,0.0,8,354.1
2025-02-16 04:00:00,31.23,21,166.21,0.0,8,371.56
2025-02-16 05:00:00,32.94,6,164.31,0.0,8,341.3
2025-02-16 06:00:00,32.12,11,161.94,0.0,8,358.12
2025-02-16 07:00:00,31.57,18,165.84,31.06,8,360.95
2025-02-16 08:00:00,30.75,20,159.03,60.0,8,354.78
2025-02-16 09:00:00,30.75,24,164.97,84.85,8,331.01
2025-02-16 10:00:00,28.93,16,131.21,103.92,8,343.6
2025-02-16 11:00:00,27.32,24,123.81,115.91,8,321.84
2025-02-16 12:00:00,28.08,13,116.51,120.0,18,285.71
2025-02-16 13:00:00,25.27,7,73.8,115.91,18,242.11
2025-02-16 14:00:00,23.33,19,68.51,103.92,18,266.91
2025-02-16 15:00:00,25.76,12,87.15,84.85,18,258.26
2025-02-16 16:00:00,21.45,5,24.88,60.0,18,176.68
2025-02-16 17:00:00,20.29,23,37.98,31.06,8,240.92
2025-02-16 18:00:00,21.2,21,45.86,0.0,8,243.24
2025-02-16 19:00:00,22.59,50,106.06,0.0,8,334.65
2025-02-16 20:00:00,23.78,35,97.91,0.0,8,319.62
2025-02-16 21:00:00,21.31,42,78.75,0.0,8,296.89
2025-02-16 22:00:00,24.65,38,112.77,0.0,8,358.2
2025-02-16 23:00:00,24.78,21,88.9,0.0,8,256.28
2025-02-17 00:00:00,25.15,12,79.81,0.0,8,238.76
2025-02-17 01:00:00,28.12,21,128.94,0.0,8,324.16
2025-02-17 02:00:00,27.86,6,103.28,0.0,8,273.47
2025-02-17 03:00:00,32.61,24,187.31,0.0,8,410.21
2025-02-17 04:00:00,30.0,15,142.46,0.0,8,336.78
2025-02-17 05:00:00,30.99,21,163.37,0.0,8,325.04
2025-02-17 06:00:00,33.31,18,186.77,0.0,8,394.86
2025-02-17 07:00:00,30.83,18,157.0,31.06,8,356.22
2025-02-17 08:00:00,31.17,60,224.01,60.0,8,482.02
2025-02-17 09:00:00,31.03,83,256.84,84.85,8,573.26
2025-02-17 10:00:00,30.46,86,254.53,103.92,8,573.67
2025-02-17 11:00:00,26.65,73,189.31,115.91,8,489.79
2025-02-17 12:00:00,28.27,62,192.28,120.0,18,464.7
2025-02-17 13:00:00,25.43,68,167.11,115.91,18,428.65
2025-02-17 14:00:00,25.74,69,172.35,103.92,18,472.59
2025-02-17 15:00:00,22.63,62,124.57,84.85,18,385.5
2025-02-17 16:00:00,21.25,93,154.46,60.0,18,516.67
2025-02-17 17:00:00,21.59,71,125.64,31.06,8,431.95
2025-02-17 18:00:00,21.59,60,109.14,0.0,8,388.05
2025-02-17 19:00:00,24.68,32,104.11,0.0,8,311.57
2025-02-17 20:00:00,21.42,46,85.99,0.0,8,299.72
2025-02-17 21:00:00,22.84,58,121.08,0.0,8,393.25
2025-02-17 22:00:00,21.77,44,87.23,0.0,8,329.28
2025-02-17 23:00:00,26.87,9,95.93,0.0,8,284.52
2025-02-18 00:00:00,26.38,16,100.6,0.0,8,280.64
2025-02-18 01:00:00,29.57,22,147.87,0.0,8,360.64
2025-02-18 02:00:00,32.34,12,166.14,0.0,8,343.43
2025-02-18 03:00:00,28.05,21,128.14,0.0,8,305.74
2025-02-18 04:00:00,31.06,9,146.21,0.0,8,309.61
2025-02-18 05:00:00,30.73,10,143.79,0.0,8,310.06
2025-02-18 06:00:00,34.27,23,205.8,0.0,8,410.83
2025-02-18 07:00:00,32.46,16,173.58,31.06,8,386.79
2025-02-18 08:00:00,31.77,67,241.74,60.0,8,531.4
2025-02-18 09:00:00,31.04,87,262.94,84.85,8,584.61
2025-02-18 10:00:00,29.4,93,252.31,103.92,8,595.07
2025-02-18 11:00:00,27.67,99,240.58,115.91,8,616.9
2025-02-18 12:00:00,27.04,80,204.54,120.0,18,517.49
2025-02-18 13:00:00,25.33,94,204.91,115.91,18,545.11
2025-02-18 14:00:00,22.57,76,144.83,103.92,18,425.87
2025-02-18 15:00:00,21.85,76,136.17,84.85,18,428.62
2025-02-18 16:00:00,22.01,65,121.61,60.0,18,417.22
2025-02-18 17:00:00,20.24,67,103.33,31.06,8,391.33
2025-02-18 18:00:00,22.73,86,161.72,0.0,8,490.65
2025-02-18 19:00:00,21.1,53,92.68,0.0,8,362.14
2025-02-18 20:00:00,22.96,54,116.47,0.0,8,381.2
2025-02-18 21:00:00,24.43,55,135.6,0.0,8,397.84
2025-02-18 22:00:00,22.78,47,103.85,0.0,8,343.16
2025-02-18 23:00:00,25.79,18,96.53,0.0,8,289.24
2025-02-19 00:00:00,26.34,16,100.08,0.0,8,290.33
2025-02-19 01:00:00,28.69,15,126.83,0.0,8,293.22
2025-02-19 02:00:00,29.61,7,125.87,0.0,8,287.18
2025-02-19 03:00:00,31.61,20,169.29,0.0,8,328.54
2025-02-19 04:00:00,31.16,21,165.37,0.0,8,352.98
2025-02-19 05:00:00,34.22,10,185.68,0.0,8,350.33
2025-02-19 06:00:00,33.74,20,194.83,0.0,8,404.13
2025-02-19 07:00:00,30.77,12,147.25,31.06,8,307.12
2025-02-19 08:00:00,31.81,63,236.18,60.0,8,507.18
2025-02-19 09:00:00,28.74,61,196.33,84.85,8,463.95
2025-02-19 10:00:00,27.23,83,211.24,103.92,8,532.06
2025-02-19 11:00:00,29.64,66,214.62,115.91,8,489.17
2025-02-19 12:00:00,29.06,94,249.67,120.0,18,609.11
2025-02-19 13:00:00,25.3,64,159.58,115.91,18,428.58
2025-02-19 14:00:00,23.77,93,184.7,103.92,18,540.94
2025-02-19 15:00:00,23.02,64,132.2,84.85,18,414.31
2025-02-19 16:00:00,22.07,88,156.9,60.0,18,478.91
2025-02-19 17:00:00,21.89,77,138.2,31.06,8,446.85
2025-02-19 18:00:00,22.46,68,131.5,0.0,8,393.31
2025-02-19 19:00:00,23.18,45,105.66,0.0,8,319.19
2025-02-19 20:00:00,22.9,39,93.29,0.0,8,336.16
2025-02-19 21:00:00,23.32,38,96.87,0.0,8,329.17
2025-02-19 22:00:00,25.18,53,141.63,0.0,8,392.15
2025-02-19 23:00:00,27.73,15,115.21,0.0,8,288.1
2025-02-20 00:00:00,29.23,13,130.23,0.0,8,302.61
2025-02-20 01:00:00,30.77,5,136.72,0.0,8,312.78
2025-02-20 02:00:00,26.85,13,101.65,0.0,8,268.28
2025-02-20 03:00:00,31.2,19,162.91,0.0,8,333.63
2025-02-20 04:00:00,31.17,6,143.08,0.0,8,264.52
2025-02-20 05:00:00,31.38,14,157.54,0.0,8,317.4
2025-02-20 06:00:00,30.74,13,148.37,0.0,8,321.0
2025-02-20 07:00:00,30.96,15,154.03,31.06,8,330.66
2025-02-20 08:00:00,32.07,71,251.3,60.0,8,537.93
2025-02-20 09:00:00,29.95,77,234.94,84.85,8,518.11
2025-02-20 10:00:00,30.15,75,234.31,103.92,8,544.39
2025-02-20 11:00:00,28.16,71,204.42,115.91,8,495.86
2025-02-20 12:00:00,28.44,61,192.75,120.0,18,435.25
2025-02-20 13:00:00,25.79,74,180.51,115.91,18,467.78
2025-02-20 14:00:00,25.21,99,211.02,103.92,18,555.01
2025-02-20 15:00:00,23.19,76,152.27,84.85,18,441.75
2025-02-20 16:00:00,21.62,95,161.94,60.0,18,485.93
2025-02-20 17:00:00,22.0,88,156.05,31.06,8,468.6
2025-02-20 18:00:00,19.84,82,123.0,0.0,8,449.86
2025-02-20 19:00:00,23.19,42,101.24,0.0,8,323.61
2025-02-20 20:00:00,23.21,58,125.58,0.0,8,399.37
2025-02-20 21:00:00,21.91,43,87.38,0.0,8,298.91
2025-02-20 22:00:00,22.31,50,102.76,0.0,8,356.83
2025-02-20 23:00:00,26.62,24,115.42,0.0,8,324.14
2025-02-21 00:00:00,29.53,8,126.34,0.0,8,297.47
2025-02-21 01:00:00,26.81,22,114.72,0.0,8,305.06
2025-02-21 02:00:00,31.85,17,167.72,0.0,8,338.83
2025-02-21 03:00:00,28.59,19,131.64,0.0,8,301.13
2025-02-21 04:00:00,29.83,23,152.42,0.0,8,337.14
2025-02-21 05:00:00,33.12,19,185.98,0.0,8,379.09
2025-02-21 06:00:00,32.77,8,165.3,0.0,8,345.89
2025-02-21 07:00:00,32.53,8,162.38,31.06,8,359.6
2025-02-21 08:00:00,30.77,68,231.18,60.0,8,514.09
2025-02-21 09:00:00,31.87,90,277.5,84.85,8,634.94
2025-02-21 10:00:00,29.08,61,200.46,103.92,8,445.07
2025-02-21 11:00:00,25.77,61,160.7,115.91,8,401.73
2025-02-21 12:00:00,28.07,75,209.33,120.0,18,481.08
2025-02-21 13:00:00,25.52,90,201.29,115.91,18,531.84
2025-02-21 14:00:00,25.89,80,190.7,103.92,18,508.85
2025-02-21 15:00:00,22.04,66,123.43,84.85,18,395.28
2025-02-21 16:00:00,23.55,78,159.59,60.0,18,459.65
2025-02-21 17:00:00,23.52,71,148.75,31.06,8,447.52
2025-02-21 18:00:00,20.49,91,142.39,0.0,8,469.23
2025-02-21 19:00:00,23.26,37,94.66,0.0,8,303.11
2025-02-21 20:00:00,24.41,51,129.43,0.0,8,362.4
2025-02-21 21:00:00,23.89,49,120.18,0.0,8,353.36
2025-02-21 22:00:00,23.51,45,109.67,0.0,8,354.81
2025-02-21 23:00:00,25.28,6,72.32,0.0,8,202.6
2025-02-22 00:00:00,25.5,13,85.5,0.0,8,257.94
2025-02-22 01:00:00,30.09,20,151.04,0.0,8,348.22
2025-02-22 02:00:00,29.61,5,122.87,0.0,8,278.78
2025-02-22 03:00:00,32.33,6,156.93,0.0,8,332.74
2025-02-22 04:00:00,31.66,19,168.41,0.0,8,357.56
2025-02-22 05:00:00,32.11,11,161.78,0.0,8,347.85
2025-02-22 06:00:00,30.84,18,157.08,0.0,8,343.09
2025-02-22 07:00:00,32.39,10,163.73,31.06,8,338.4
2025-02-22 08:00:00,29.83,18,145.0,60.0,8,346.55
2025-02-22 09:00:00,28.15,17,123.27,84.85,8,320.38
2025-02-22 10:00:00,30.05,7,131.12,103.92,8,297.34
2025-02-22 11:00:00,29.56,20,144.69,115.91,8,322.55
2025-02-22 12:00:00,27.98,12,113.75,120.0,18,270.68
2025-02-22 13:00:00,25.46,18,92.54,115.91,18,262.76
2025-02-22 14:00:00,23.14,17,63.22,103.92,18,264.81
2025-02-22 15:00:00,23.77,21,76.71,84.85,18,265.1
2025-02-22 16:00:00,21.53,24,54.36,60.0,18,256.66
2025-02-22 17:00:00,20.15,18,28.78,31.06,8,228.62
2025-02-22 18:00:00,20.63,23,42.01,0.0,8,258.34
2025-02-22 19:00:00,24.17,51,126.52,0.0,8,381.92
2025-02-22 20:00:00,21.86,30,67.31,0.0,8,257.13
2025-02-22 21:00:00,22.52,40,90.27,0.0,8,315.95
2025-02-22 22:00:00,23.31,45,107.18,0.0,8,344.42
2025-02-22 23:00:00,24.86,19,86.86,0.0,8,290.08
2025-02-23 00:00:00,26.82,24,117.82,0.0,8,285.72
2025-02-23 01:00:00,26.56,23,113.27,0.0,8,326.33
2025-02-23 02:00:00,31.52,9,151.77,0.0,8,308.29
2025-02-23 03:00:00,33.13,17,183.1,0.0,8,377.65
2025-02-23 04:00:00,32.5,23,184.52,0.0,8,371.15
2025-02-23 05:00:00,34.47,17,199.16,0.0,8,383.15
2025-02-23 06:00:00,33.02,24,192.23,0.0,8,406.68
2025-02-23 07:00:00,34.0,15,190.46,31.06,8,369.88
2025-02-23 08:00:00,30.89,14,151.63,60.0,8,326.03
2025-02-23 09:00:00,27.83,15,116.41,84.85,8,299.34
2025-02-23 10:00:00,30.88,23,165.09,103.92,8,349.78
2025-02-23 11:00:00,27.17,15,108.52,115.91,8,287.85
2025-02-23 12:00:00,28.66,10,118.87,120.0,18,296.0
2025-02-23 13:00:00,23.07,10,51.86,115.91,18,224.54
2025-02-23 14:00:00,23.24,14,59.92,103.92,18,221.73
2025-02-23 15:00:00,21.81,19,50.21,84.85,18,240.24
2025-02-23 16:00:00,24.77,8,69.23,60.0,18,215.1
2025-02-23 17:00:00,23.07,18,63.82,31.06,8,236.02
2025-02-23 18:00:00,22.69,9,45.82,0.0,8,211.26
2025-02-23 19:00:00,20.63,51,84.07,0.0,8,354.52
2025-02-23 20:00:00,23.61,36,97.32,0.0,8,322.12
2025-02-23 21:00:00,20.08,51,77.46,0.0,8,311.78
2025-02-23 22:00:00,26.65,47,150.31,0.0,8,398.06
2025-02-23 23:00:00,26.35,23,110.68,0.0,8,307.84
2025-02-24 00:00:00,27.0,7,94.48,0.0,8,247.65
2025-02-24 01:00:00,25.2,17,87.86,0.0,8,261.57
2025-02-24 02:00:00,26.81,19,110.21,0.0,8,277.88
2025-02-24 03:00:00,29.32,10,126.83,0.0,8,330.11
2025-02-24 04:00:00,27.92,11,111.51,0.0,8,265.61
2025-02-24 05:00:00,32.43,13,168.66,0.0,8,346.63
2025-02-24 06:00:00,31.15,20,163.75,0.0,8,342.25
2025-02-24 07:00:00,29.13,24,145.61,31.06,8,365.97
2025-02-24 08:00:00,30.07,93,260.37,60.0,8,588.81
2025-02-24 09:00:00,30.7,85,255.88,84.85,8,569.61
2025-02-24 10:00:00,28.35,67,200.65,103.92,8,480.73
2025-02-24 11:00:00,29.95,86,248.44,115.91,8,561.98
2025-02-24 12:00:00,25.36,87,194.86,120.0,18,523.18
2025-02-24 13:00:00,24.55,90,189.6,115.91,18,512.99
2025-02-24 14:00:00,23.37,85,167.89,103.92,18,490.47
2025-02-24 15:00:00,23.88,89,180.05,84.85,18,457.96
2025-02-24 16:00:00,22.6,71,137.71,60.0,18,417.24
2025-02-24 17:00:00,22.91,66,133.89,31.06,8,424.44
2025-02-24 18:00:00,20.25,85,130.48,0.0,8,468.15
2025-02-24 19:00:00,22.82,59,122.39,0.0,8,352.41
2025-02-24 20:00:00,22.95,30,80.4,0.0,8,297.49
2025-02-24 21:00:00,24.06,59,137.25,0.0,8,397.91
2025-02-24 22:00:00,23.49,44,107.85,0.0,8,339.81
2025-02-24 23:00:00,25.26,16,87.13,0.0,8,270.16
2025-02-25 00:00:00,27.2,15,108.87,0.0,8,280.03
2025-02-25 01:00:00,30.72,5,136.16,0.0,8,292.24
2025-02-25 02:00:00,28.86,15,128.84,0.0,8,315.9
2025-02-25 03:00:00,31.02,21,163.79,0.0,8,373.92
2025-02-25 04:00:00,30.18,6,131.19,0.0,8,293.28
2025-02-25 05:00:00,32.5,20,179.95,0.0,8,386.47
2025-02-25 06:00:00,31.83,23,176.5,0.0,8,374.32
2025-02-25 07:00:00,33.48,17,187.31,31.06,8,400.34
2025-02-25 08:00:00,31.98,64,239.78,60.0,8,524.18
2025-02-25 09:00:00,30.75,69,232.46,84.85,8,544.29
2025-02-25 10:00:00,26.24,66,173.82,103.92,8,466.95
2025-02-25 11:00:00,26.47,78,194.64,115.91,8,497.48
2025-02-25 12:00:00,25.71,94,209.54,120.0,18,559.74
2025-02-25 13:00:00,25.51,72,174.17,115.91,18,459.76
2025-02-25 14:00:00,23.26,63,133.58,103.92,18,400.25
2025-02-25 15:00:00,25.05,62,153.57,84.85,18,468.83
2025-02-25 16:00:00,22.9,72,142.86,60.0,18,452.21
2025-02-25 17:00:00,23.08,81,158.5,31.06,8,478.36
2025-02-25 18:00:00,25.16,60,151.87,0.0,8,430.81
2025-02-25 19:00:00,23.54,37,97.96,0.0,8,295.96
2025-02-25 20:00:00,21.99,41,85.36,0.0,8,314.08
2025-02-25 21:00:00,24.64,33,105.2,0.0,8,337.95
2025-02-25 22:00:00,24.98,47,130.24,0.0,8,376.21
2025-02-25 23:00:00,27.16,23,120.43,0.0,8,298.36
2025-02-26 00:00:00,28.72,13,124.16,0.0,8,289.23
2025-02-26 01:00:00,27.75,5,100.53,0.0,8,259.56
2025-02-26 02:00:00,30.29,11,140.02,0.0,8,312.88
2025-02-26 03:00:00,28.44,24,137.34,0.0,8,326.85
2025-02-26 04:00:00,32.07,6,153.89,0.0,8,307.86
2025-02-26 05:00:00,30.43,19,153.63,0.0,8,344.8
2025-02-26 06:00:00,30.65,15,150.35,0.0,8,310.66
2025-02-26 07:00:00,31.14,18,160.63,31.06,8,360.25
2025-02-26 08:00:00,34.79,81,298.99,60.0,8,608.31
2025-02-26 09:00:00,31.29,77,250.93,84.85,8,546.93
2025-02-26 10:00:00,28.59,92,241.12,103.92,8,587.5
2025-02-26 11:00:00,28.95,96,251.36,115.91,8,600.49
2025-02-26 12:00:00,25.81,94,210.68,120.0,18,555.05
2025-02-26 13:00:00,28.66,82,226.9,115.91,18,534.12
